Transaction_ID,Date,Region,Category,Units_Sold,Unit_Price,Revenue,Cost,Profit
TRX-12476,2026-03-12,Europe,Tablet,4,396.67,1586.69,1021.07,565.62
TRX-12477,2026-02-26,Latin America,Smartphone,7,804.82,5633.72,3615.58,2018.14
TRX-12478,2026-07-08,Europe,Smartphone,4,794.35,3177.38,2027.02,1150.36
TRX-12479,2025-01-21,Asia Pacific,Accessories,11,52.33,575.63,228.91,346.72
TRX-12480,2026-07-08,Asia Pacific,Tablet,6,404.16,2424.99,1529.7,895.29
TRX-12481,2026-02-01,North America,Accessories,14,51.25,717.45,276.39,441.06
TRX-12482,2026-09-17,Asia Pacific,Monitor,7,313.09,2191.63,1355.38,836.26
TRX-12483,2025-04-15,Latin America,Smartphone,2,807.33,1614.66,1042.46,572.19
TRX-12484,2025-07-11,North America,Accessories,10,47.56,475.6,192.07,283.53
TRX-12485,2025-01-17,North America,Smartphone,6,762.74,4576.46,3012.9,1563.56
TRX-12486,2025-04-30,,Tablet,8,408.09,3264.75,1962.8,1301.95
TRX-12487,2026-01-28,North America,Laptop,13,1173.49,15255.37,10162.27,5093.1
TRX-12488,2026-03-01,Europe,Accessories,13,50.4,655.16,263.79,391.37
TRX-12489,2025-05-09,North America,Accessories,12,48.51,582.14,233.55,348.59
TRX-12490,2025-05-10,Asia Pacific,Smartphone,6,781.62,4689.72,3124.91,1564.81
TRX-12491,2026-07-26,Europe,Tablet,2,400.19,800.37,495.3,305.07
TRX-12492,2026-07-14,Latin America,Monitor,4,314.27,1257.07,814.19,442.88
TRX-12493,2025-01-29,North America,Tablet,1,404.65,404.65,255.69,148.96
TRX-12494,2025-04-07,Asia Pacific,Accessories,7,52.18,365.27,142.56,222.7
TRX-12495,2025-01-10,Asia Pacific,Monitor,8,313.78,2510.25,1664.54,845.71
TRX-12496,2025-08-30,Europe,Tablet,10,388.32,3883.24,2432.78,1450.46
TRX-12497,2025-08-20,Europe,Laptop,2,1177.34,2354.69,1533.77,820.92
TRX-12498,2025-10-11,Europe,Smartphone,10,821.6,8215.99,4777.73,3438.26
TRX-12499,2026-12-16,Latin America,Tablet,5,414.67,2073.35,1297.23,776.12
TRX-12500,2026-12-27,Latin America,Tablet,11,400.77,4408.46,2880.15,1528.31
TRX-12501,2025-07-19,Latin America,Laptop,8,1259.19,10073.5,6273.62,3799.88
TRX-12502,2025-03-20,North America,Accessories,11,47.56,523.14,224.26,298.88
TRX-12503,2025-06-22,Latin America,Smartphone,8,783.97,6271.74,3803.57,2468.17
TRX-12504,2026-04-12,Europe,Tablet,5,404.93,2024.63,1211.08,813.55
TRX-12505,2026-08-04,Asia Pacific,Monitor,8,299.08,2392.63,1630.28,762.35
TRX-12506,2026-02-20,Asia Pacific,Tablet,14,384.66,5385.3,3348.06,2037.24
TRX-12507,2026-03-25,Europe,Smartphone,6,789.42,4736.54,2990.55,1745.98
TRX-12508,2025-03-28,Latin America,Tablet,5,381.02,1905.09,1270.32,634.77
TRX-12509,2025-04-11,Latin America,Laptop,13,1217.13,15822.68,10676.6,5146.09
TRX-12510,2025-01-08,Europe,Tablet,14,415.71,5819.94,3483.84,2336.1
TRX-12511,2025-07-19,Asia Pacific,Tablet,11,415.39,4569.34,2785.83,1783.52
TRX-12512,2026-05-20,North America,Monitor,4,305.99,1223.95,803.17,420.78
TRX-12513,2025-03-28,Asia Pacific,Laptop,5,1195.89,5979.46,3820.92,2158.54
TRX-12514,2025-02-12,Latin America,Laptop,12,1201.44,14417.33,9833.09,4584.23
TRX-12515,2026-01-20,Asia Pacific,Tablet,4,385.48,1541.91,967.24,574.67
TRX-12516,2026-09-13,Latin America,Monitor,1,295.23,295.23,190.64,104.59
TRX-12517,2026-03-11,Asia Pacific,Tablet,3,387.51,1162.53,746.34,416.19
TRX-12518,2026-02-12,Europe,Tablet,8,412.85,3302.78,2073.13,1229.66
TRX-12519,2026-04-28,Latin America,Smartphone,7,833.18,5832.26,3377.79,2454.47
TRX-12520,2026-10-26,North America,Smartphone,12,802.95,9635.45,5707.71,3927.73
TRX-12521,2025-01-17,North America,Monitor,7,306.83,2147.83,1345.4,802.43
TRX-12522,2026-10-07,Europe,Accessories,11,48.11,529.18,217.0,312.18
TRX-12523,2025-05-28,Asia Pacific,Smartphone,3,808.68,2426.05,1512.03,914.02
TRX-12524,2025-10-04,Europe,Accessories,9,51.01,459.13,174.47,284.65
TRX-12525,2025-08-20,Europe,Laptop,6,1194.33,7165.99,4944.94,2221.05
TRX-12526,2026-01-01,North America,Smartphone,8,779.46,6235.69,4101.32,2134.38
TRX-12527,2025-08-16,North America,Smartphone,8,830.19,6641.52,4078.35,2563.17
TRX-12528,2026-10-13,Latin America,Monitor,3,307.29,921.86,599.25,322.61
TRX-12529,2026-03-12,Latin America,Accessories,4,52.0,208.0,78.92,129.08
TRX-12530,2026-02-03,Latin America,Smartphone,14,825.47,11556.61,6912.91,4643.7
TRX-12531,2025-07-30,Europe,Smartphone,6,839.23,5035.38,3000.92,2034.46
TRX-12532,2026-01-26,Europe,Monitor,2,290.77,581.53,383.09,198.44
TRX-12533,2026-05-14,Latin America,Monitor,12,287.6,3451.23,2443.75,1007.48
TRX-12534,2026-06-24,North America,Accessories,12,49.19,590.22,236.44,353.78
TRX-12535,2026-07-17,North America,Laptop,11,1155.48,12710.29,8557.79,4152.5
TRX-12536,2026-05-06,Asia Pacific,Laptop,12,1202.78,14433.31,9387.19,5046.11
TRX-12537,2026-03-18,Latin America,Tablet,7,405.32,2837.25,1694.05,1143.2
TRX-12538,2025-09-18,Europe,Smartphone,2,806.26,1612.53,1040.16,572.37
TRX-12539,2025-12-16,Asia Pacific,Accessories,11,48.8,536.76,212.72,324.04
TRX-12540,2025-12-18,Asia Pacific,Smartphone,5,832.71,4163.53,2595.73,1567.8
TRX-12541,2026-06-04,Asia Pacific,Accessories,12,47.61,571.27,241.73,329.54
TRX-12542,2025-11-16,Latin America,Accessories,4,49.24,196.96,,114.02
TRX-12543,2025-05-18,Latin America,Accessories,9,51.09,459.85,179.53,280.32
TRX-12544,2026-07-04,Latin America,Smartphone,13,821.35,10677.61,6777.96,3899.64
TRX-12545,2026-09-15,North America,Monitor,13,297.48,3867.29,2524.99,1342.3
TRX-12546,2026-01-03,Asia Pacific,Smartphone,2,761.35,1522.71,1005.47,517.24
TRX-12547,2025-08-08,North America,Accessories,7,50.59,354.13,134.76,219.37
TRX-12548,2025-12-03,Latin America,Tablet,13,382.52,4972.81,3232.85,1739.96
TRX-12549,2025-08-11,North America,Laptop,7,1152.94,8070.6,,2431.45
TRX-12550,2026-10-10,North America,Accessories,7,50.75,355.26,141.48,213.78
TRX-12551,2025-12-26,Europe,Tablet,1,392.5,392.5,246.64,145.86
TRX-12552,2025-11-25,Latin America,Monitor,8,295.44,2363.53,1532.21,831.31
TRX-12553,2026-04-08,Asia Pacific,Accessories,2,49.93,99.87,40.62,59.25
TRX-12554,2026-07-15,Latin America,Tablet,5,419.14,2095.72,1248.55,847.16
TRX-12555,2026-01-17,North America,Accessories,2,52.33,104.65,38.55,66.11
TRX-12556,2026-08-13,Latin America,Smartphone,13,793.3,10312.91,6783.32,3529.59
TRX-12557,2026-09-09,Latin America,Tablet,5,390.62,1953.1,1306.96,646.14
TRX-12558,2025-06-18,Europe,Smartphone,7,784.21,5489.45,3624.81,1864.64
TRX-12559,2025-08-05,Europe,Smartphone,6,781.5,4689.02,3103.16,1585.85
TRX-12560,2026-01-13,Latin America,Tablet,13,401.29,5216.77,3119.57,2097.2
TRX-12561,2025-04-29,Europe,Laptop,12,1212.82,14553.88,10073.68,4480.19
TRX-12562,2025-07-09,North America,Tablet,5,399.55,1997.76,1237.55,760.21
TRX-12563,2026-01-05,North America,Laptop,4,1188.96,4755.84,3092.2,1663.64
TRX-12564,2025-05-29,North America,Accessories,8,48.56,388.45,164.99,223.46
TRX-12565,2026-11-07,Europe,Accessories,11,49.91,549.04,213.97,335.07
TRX-12566,2026-10-14,Latin America,Tablet,14,393.64,5511.02,3509.16,2001.86
TRX-12567,2026-05-03,North America,Accessories,8,50.21,401.66,154.05,247.62
TRX-12568,2026-01-09,Asia Pacific,Monitor,1,305.26,305.26,199.49,105.76
TRX-12569,2026-11-24,North America,Smartphone,10,810.66,8106.65,5029.07,3077.58
TRX-12570,2025-06-09,Latin America,Smartphone,2,797.0,1594.0,994.59,599.41
TRX-12571,2025-12-17,North America,Laptop,3,1206.73,3620.18,2296.68,1323.5
TRX-12572,2025-10-15,Asia Pacific,Accessories,13,48.92,636.02,259.61,376.41
TRX-12573,2025-10-15,North America,Laptop,1,1142.91,1142.91,797.52,345.39
TRX-12574,2025-08-14,North America,Smartphone,11,810.0,8910.02,5368.89,3541.13
TRX-12575,2026-06-07,Latin America,Smartphone,3,780.21,2340.62,1563.24,777.38
TRX-12576,2026-06-06,North America,Accessories,10,50.84,508.45,198.36,310.09
TRX-12577,2025-09-30,North America,Monitor,12,307.41,3688.92,2487.39,1201.54
TRX-12578,2026-02-06,Europe,Monitor,8,312.48,2499.82,1537.55,962.28
TRX-12579,2025-07-02,Latin America,Accessories,4,52.29,209.16,78.55,130.61
TRX-12580,2026-10-27,Latin America,Accessories,13,47.55,618.18,251.58,366.6
TRX-12581,2026-05-03,Latin America,Laptop,13,1258.84,16364.98,10304.75,6060.24
TRX-12582,2025-05-04,Latin America,Accessories,7,50.92,356.41,134.56,221.84
TRX-12583,2026-09-18,North America,Monitor,7,304.31,2130.14,1391.74,738.4
TRX-12584,2026-02-18,Asia Pacific,Accessories,11,47.58,523.34,216.79,306.55
TRX-12585,2026-12-26,Asia Pacific,Laptop,5,1243.35,6216.74,3889.33,2327.41
TRX-12586,2025-06-21,Europe,Laptop,12,1157.46,13889.51,9736.49,4153.02
TRX-12587,2025-10-15,North America,Laptop,1,1240.48,1240.48,836.07,404.41
TRX-12588,2026-03-11,Latin America,Laptop,10,1141.87,11418.68,7765.69,3652.98
TRX-12589,2026-11-17,Latin America,Tablet,4,405.84,1623.35,1021.18,602.18
TRX-12590,2025-04-23,Asia Pacific,Accessories,7,49.67,347.72,143.39,204.32
TRX-12591,2025-05-02,Europe,Smartphone,14,776.06,10864.86,6998.68,3866.17
TRX-12592,2026-06-28,North America,Accessories,5,48.04,240.19,103.98,136.21
TRX-12593,2025-08-10,Europe,Tablet,2,397.61,795.21,523.32,271.89
TRX-12594,2026-09-23,North America,Laptop,14,1154.8,16167.15,11045.72,5121.44
TRX-12595,2025-02-08,Europe,Tablet,8,399.46,3195.66,2030.21,1165.46
TRX-12596,2026-05-12,Europe,Monitor,2,303.76,607.51,406.49,201.02
TRX-12597,2025-08-21,Latin America,Monitor,11,309.82,3408.04,2178.8,1229.24
TRX-12598,2026-06-14,Asia Pacific,Accessories,8,50.89,407.15,157.07,250.08
TRX-12599,2025-05-29,Latin America,Accessories,13,47.83,621.74,271.28,350.46
TRX-12600,2026-02-01,Asia Pacific,Smartphone,11,784.59,8630.54,5659.49,2971.05
TRX-12601,2026-10-23,Europe,Smartphone,2,783.04,1566.08,961.45,604.63
TRX-12602,2026-09-30,North America,Monitor,11,312.45,3436.96,2116.37,1320.59
TRX-12603,2025-10-29,Latin America,Laptop,5,1244.13,6220.67,4169.02,2051.65
TRX-12604,2025-12-26,North America,Tablet,4,394.81,1579.22,958.14,621.08
TRX-12605,2025-08-26,Latin America,Smartphone,1,765.69,765.69,509.42,256.27
TRX-12606,2026-10-09,Latin America,Smartphone,14,831.53,11641.4,6808.73,4832.67
TRX-12607,2026-10-25,Latin America,Laptop,12,1246.58,14958.99,9153.78,5805.22
TRX-12608,2025-08-24,North America,Laptop,8,1242.57,9940.56,6118.17,3822.39
TRX-12609,2025-07-22,Latin America,Accessories,10,51.73,517.25,197.47,319.78
TRX-12610,2025-09-13,Latin America,Tablet,12,399.21,4790.52,2873.28,1917.25
TRX-12611,2026-08-21,Latin America,Laptop,3,1161.29,3483.88,2423.19,1060.68
TRX-12612,2026-10-24,North America,Smartphone,13,798.2,10376.59,6595.72,3780.87
TRX-12613,2025-08-23,Latin America,Smartphone,4,799.57,3198.27,1974.69,1223.58
TRX-12614,2025-12-11,North America,Monitor,4,299.7,1198.79,819.43,379.36
TRX-12615,2026-06-18,Asia Pacific,Laptop,5,1204.65,6023.26,3996.02,2027.25
TRX-12616,2026-04-11,Latin America,Accessories,3,48.79,146.36,59.58,86.78
TRX-12617,2026-06-25,Europe,Tablet,9,394.65,3551.85,2229.07,1322.77
TRX-12618,2025-08-01,Asia Pacific,Accessories,4,49.67,198.68,79.45,119.23
TRX-12619,2026-04-08,North America,Smartphone,14,770.49,10786.86,7327.52,3459.33
TRX-12620,2026-03-12,Europe,Accessories,10,49.78,497.77,203.63,294.14
TRX-12621,2025-10-10,North America,Smartphone,11,824.84,9073.21,5398.37,3674.85
TRX-12622,2026-07-16,North America,Smartphone,11,826.24,9088.69,5628.62,3460.07
TRX-12623,2026-08-30,Latin America,Smartphone,4,792.93,3171.7,1966.05,1205.65
TRX-12624,2026-04-08,Europe,Smartphone,6,801.5,4809.03,2887.71,1921.31
TRX-12625,2026-02-11,North America,Smartphone,8,762.69,6101.54,3990.14,2111.39
TRX-12626,2025-03-29,Asia Pacific,Monitor,13,305.23,3968.03,2665.27,1302.76
TRX-12627,2025-02-13,Latin America,Accessories,7,49.52,346.66,138.29,208.37
TRX-12628,2026-04-06,Asia Pacific,Monitor,4,298.36,1193.46,829.53,363.92
TRX-12629,2025-10-05,Asia Pacific,Monitor,4,311.21,1244.84,790.96,453.88
TRX-12630,2026-11-14,Latin America,Laptop,5,1195.42,5977.1,3939.94,2037.17
TRX-12631,2026-02-25,North America,Laptop,10,1142.54,11425.43,8398.6,3026.84
TRX-12632,2026-12-02,Asia Pacific,Laptop,5,1167.3,5836.49,3992.99,1843.51
TRX-12633,2025-12-19,North America,Tablet,12,399.02,4788.3,3091.57,1696.73
TRX-12634,2026-11-27,North America,Laptop,1,1190.93,1190.93,824.4,366.53
TRX-12635,2026-05-30,Latin America,Accessories,13,51.8,673.42,271.09,402.34
TRX-12636,2026-12-04,Asia Pacific,Monitor,8,301.26,2410.11,1533.58,876.53
TRX-12637,2026-09-22,Asia Pacific,Accessories,10,50.95,509.48,195.42,314.06
TRX-12638,2025-01-19,Latin America,Laptop,13,1196.32,15552.14,10678.46,4873.69
TRX-12639,2025-01-23,North America,Tablet,5,397.59,1987.93,1257.83,730.11
TRX-12640,2026-02-17,North America,Tablet,3,397.85,1193.55,754.47,439.08
TRX-12641,2025-01-30,Latin America,Monitor,3,297.33,891.98,579.97,312.01
TRX-12642,2025-04-18,North America,Accessories,4,50.19,200.77,78.25,122.52
TRX-12643,2026-01-02,North America,Smartphone,12,780.04,9360.43,6012.8,3347.63
TRX-12644,2025-10-08,Asia Pacific,Accessories,7,51.96,363.69,136.88,226.81
TRX-12645,2025-05-08,North America,Laptop,5,1179.97,5899.85,3884.11,2015.74
TRX-12646,2025-08-17,North America,Smartphone,1,771.8,771.8,479.39,292.41
TRX-12647,2025-04-21,North America,Tablet,14,383.86,5374.07,3379.5,1994.56
TRX-12648,2025-05-16,North America,Monitor,12,285.4,3424.83,2464.53,960.3
TRX-12649,2025-12-28,Latin America,Monitor,13,297.69,3869.91,2656.88,1213.03
TRX-12650,2025-07-05,Latin America,Tablet,5,387.5,1937.52,1193.23,744.29
TRX-12651,2026-10-18,Latin America,Laptop,14,1142.6,15996.37,10867.68,5128.69
TRX-12652,2026-08-07,North America,Tablet,5,400.8,2004.0,1257.56,746.45
TRX-12653,2025-05-09,Latin America,Laptop,6,1221.6,7329.58,4714.86,2614.72
TRX-12654,2025-09-18,Europe,Smartphone,14,766.86,10736.04,7226.27,3509.77
TRX-12655,2026-05-30,Europe,Tablet,7,398.44,2789.06,1799.87,989.18
TRX-12656,2026-03-25,Europe,Laptop,5,1229.24,6146.18,4156.63,1989.54
TRX-12657,2025-04-14,Asia Pacific,Smartphone,13,838.86,10905.24,6540.91,4364.33
TRX-12658,2026-04-28,North America,Tablet,11,406.69,4473.56,2709.32,1764.24
TRX-12659,2025-08-12,Asia Pacific,Monitor,14,292.35,4092.83,2829.7,1263.13
TRX-12660,2026-05-06,Latin America,Tablet,2,408.66,817.32,479.46,337.87
TRX-12661,2026-04-18,North America,Accessories,14,50.49,706.86,266.27,440.59
TRX-12662,2025-01-10,Europe,Tablet,2,388.47,776.94,475.85,301.09
TRX-12663,2026-02-09,North America,Accessories,13,51.76,672.82,257.6,415.23
TRX-12664,2025-10-29,Asia Pacific,Smartphone,4,794.19,3176.77,1945.62,1231.15
TRX-12665,2025-08-19,Latin America,Tablet,1,418.48,418.48,241.43,177.05
TRX-12666,2025-03-07,Latin America,Smartphone,7,817.83,5724.82,3540.36,2184.46
TRX-12667,2025-04-22,Asia Pacific,Smartphone,13,811.57,10550.35,6821.81,3728.53
TRX-12668,2025-01-13,North America,Laptop,1,1227.4,1227.4,774.22,453.18
TRX-12669,2026-01-28,Asia Pacific,Smartphone,3,798.25,2394.74,1506.96,887.78
TRX-12670,2026-05-15,Latin America,Smartphone,10,800.42,8004.18,4809.86,3194.32
TRX-12671,2026-08-21,Europe,Tablet,7,414.05,2898.34,1825.99,1072.35
TRX-12672,2025-08-22,Latin America,Tablet,11,407.24,4479.61,2692.73,1786.88
TRX-12673,2026-08-25,Latin America,Monitor,12,311.92,3743.01,2490.8,1252.21
TRX-12674,2025-11-10,North America,Laptop,12,1246.9,14962.79,9391.75,5571.04
TRX-12675,2026-07-20,Europe,Smartphone,6,838.12,5028.72,3091.82,1936.9
TRX-12676,2025-01-12,Latin America,Laptop,7,1224.03,8568.18,5437.25,3130.93
TRX-12677,2025-07-28,Europe,Accessories,5,50.01,250.06,97.93,152.13
TRX-12678,2025-01-14,Asia Pacific,Smartphone,8,773.3,6186.44,3876.99,2309.45
TRX-12679,2026-09-25,North America,Laptop,6,1224.65,7347.87,4686.84,2661.03
TRX-12680,2026-02-22,Europe,Monitor,12,293.75,3524.97,2480.37,1044.6
TRX-12681,2026-03-13,Europe,Monitor,4,293.49,1173.95,811.12,362.83
TRX-12682,2026-01-12,North America,Smartphone,14,779.06,10906.88,6934.12,3972.77
TRX-12683,2025-01-20,Asia Pacific,Accessories,11,51.88,570.63,230.37,340.26
TRX-12684,2026-08-10,Europe,Monitor,1,311.04,311.04,199.3,111.74
TRX-12685,2025-03-11,North America,Monitor,2,303.93,607.86,418.79,189.07
TRX-12686,2025-07-30,Latin America,Accessories,12,49.86,598.38,232.72,365.66
TRX-12687,2025-04-11,North America,Laptop,6,1220.65,7323.92,4994.23,2329.7
TRX-12688,2026-11-29,Latin America,Monitor,4,303.22,1212.87,761.11,451.76
TRX-12689,2025-05-12,Europe,Tablet,3,396.63,1189.89,753.4,436.49
TRX-12690,2026-09-15,Europe,Monitor,7,296.39,2074.72,1389.23,685.5
TRX-12691,2026-01-16,Europe,Laptop,7,1185.94,8301.55,5614.05,2687.5
TRX-12692,2025-05-12,Asia Pacific,Laptop,2,1210.7,2421.39,1608.55,812.84
TRX-12693,2025-01-20,Asia Pacific,Smartphone,8,811.81,6494.51,3955.61,2538.9
TRX-12694,2026-06-20,Latin America,Tablet,11,398.07,4378.77,2887.0,1491.76
TRX-12695,2025-08-15,North America,Laptop,1,1256.24,1256.24,838.12,418.12
TRX-12696,2025-06-03,Latin America,Accessories,11,47.92,527.11,230.16,296.95
TRX-12697,2026-04-14,North America,Tablet,10,393.88,3938.82,2619.77,1319.05
TRX-12698,2026-02-09,Europe,Tablet,7,396.76,2777.34,1801.28,976.06
TRX-12699,2025-07-21,North America,Accessories,10,47.58,475.85,209.77,266.07
TRX-12700,2025-02-07,Asia Pacific,Monitor,12,295.95,3551.38,2494.17,1057.22
TRX-12701,2025-07-07,North America,Accessories,1,48.87,48.87,19.83,29.04
TRX-12702,2025-02-26,North America,Accessories,13,50.03,650.39,267.4,382.99
TRX-12703,2025-01-20,Europe,Monitor,12,295.09,3541.11,2498.9,1042.21
TRX-12704,2025-09-30,Europe,Monitor,14,306.79,4295.0,2859.53,1435.47
TRX-12705,2025-04-29,Asia Pacific,Monitor,3,300.3,900.89,595.37,305.53
TRX-12706,2026-08-06,North America,Monitor,3,288.89,866.68,573.95,292.73
TRX-12707,2026-05-31,North America,Monitor,10,307.5,3075.02,2061.94,1013.08
TRX-12708,2025-08-09,North America,Accessories,14,48.0,671.95,292.68,379.27
TRX-12709,2026-06-10,Europe,Smartphone,2,827.12,1654.25,986.25,668.0
TRX-12710,2026-05-30,Asia Pacific,Smartphone,14,834.51,11683.19,6756.33,4926.86
TRX-12711,2026-12-29,North America,Laptop,10,1178.69,11786.93,7861.2,3925.73
TRX-12712,2025-12-02,North America,Smartphone,13,834.09,10843.19,6553.7,4289.48
TRX-12713,2026-11-29,North America,Smartphone,5,823.44,4117.2,2454.23,1662.97
TRX-12714,2025-02-24,North America,Accessories,4,52.11,208.45,80.88,127.56
TRX-12715,2026-05-15,Asia Pacific,Monitor,13,304.99,3964.85,2721.38,1243.46
TRX-12716,2026-06-20,Asia Pacific,Monitor,6,292.07,1752.42,1220.49,531.93
TRX-12717,2025-06-11,Asia Pacific,Accessories,2,51.97,103.95,39.45,64.49
TRX-12718,2026-11-01,Europe,Smartphone,14,774.74,10846.38,7305.03,3541.35
TRX-12719,2026-08-17,North America,Accessories,4,48.57,194.26,80.53,113.74
TRX-12720,2025-06-08,North America,Laptop,12,1172.53,14070.33,9243.24,4827.09
TRX-12721,2025-07-07,North America,Monitor,7,294.13,2058.89,1399.86,659.03
TRX-12722,2025-03-01,North America,Tablet,1,400.58,400.58,253.84,146.74
TRX-12723,2025-11-15,Latin America,Laptop,13,1225.61,15932.99,10751.78,5181.21
TRX-12724,2025-07-30,Asia Pacific,Laptop,11,1251.14,13762.59,9184.1,4578.5
TRX-12725,2026-02-10,Latin America,Accessories,3,47.94,143.83,58.9,84.92
TRX-12726,2026-10-26,Latin America,Smartphone,1,836.35,836.35,482.78,353.57
TRX-12727,2025-04-19,Europe,Monitor,2,312.64,625.28,382.95,242.33
TRX-12728,2025-03-17,Europe,Tablet,9,382.16,3439.44,2303.63,1135.81
TRX-12729,2026-06-26,North America,Laptop,10,1183.24,11832.39,8236.13,3596.26
TRX-12730,2025-11-10,Latin America,Tablet,5,412.53,2062.63,1238.67,823.96
TRX-12731,2025-04-27,Latin America,Smartphone,13,808.93,10516.04,6432.35,4083.69
TRX-12732,2026-12-05,Asia Pacific,Smartphone,4,822.33,3289.31,2090.85,1198.46
TRX-12733,2025-01-19,Latin America,Tablet,12,408.76,4905.14,3125.0,1780.13
TRX-12734,2026-03-08,Europe,Monitor,4,299.9,1199.61,778.66,420.95
TRX-12735,2026-11-16,Latin America,Smartphone,8,763.3,6106.38,4112.32,1994.06
TRX-12736,2025-12-16,Europe,Tablet,12,403.37,4840.45,3036.81,1803.64
TRX-12737,2025-07-02,North America,Laptop,3,1145.83,3437.48,2317.01,1120.47
TRX-12738,2025-04-23,Europe,Tablet,12,404.15,4849.79,2957.03,1892.76
TRX-12739,2025-07-02,North America,Tablet,12,412.02,4944.2,2903.24,2040.96
TRX-12740,2026-04-26,Asia Pacific,Accessories,4,50.42,201.7,78.36,123.34
TRX-12741,2025-05-26,North America,Smartphone,2,839.76,1679.52,1011.53,667.99
TRX-12742,2026-09-20,Latin America,Monitor,6,298.68,1792.06,1185.03,607.02
TRX-12743,2025-04-23,Europe,Monitor,12,307.46,3689.58,2374.57,1315.0
TRX-12744,2026-04-21,North America,Accessories,9,50.84,457.52,180.71,276.81
TRX-12745,2025-10-30,North America,Monitor,12,314.74,3776.92,2300.93,1475.98
TRX-12746,2025-04-28,North America,Tablet,4,408.53,1634.12,1023.88,610.24
TRX-12747,2025-06-10,North America,Accessories,11,48.32,531.52,217.84,313.68
TRX-12748,2026-02-05,North America,Laptop,6,1254.66,7527.97,4790.59,2737.38
TRX-12749,2025-07-17,North America,Smartphone,4,813.42,3253.69,2094.86,1158.83
TRX-12750,2025-09-17,Europe,Smartphone,14,764.75,10706.46,6891.06,3815.4
TRX-12751,2026-10-22,Latin America,Smartphone,2,812.61,1625.21,1014.82,610.39
TRX-12752,2025-02-16,Latin America,Tablet,13,415.32,5399.22,3215.06,2184.16
TRX-12753,2026-02-03,North America,Laptop,14,1209.25,16929.43,11641.6,5287.83
TRX-12754,2026-12-11,Europe,Accessories,6,49.27,295.62,124.16,171.46
TRX-12755,2026-07-13,North America,Accessories,12,51.6,619.25,233.8,385.46
TRX-12756,2025-03-19,Asia Pacific,Smartphone,7,822.6,5758.21,3567.11,2191.1
TRX-12757,2025-05-04,Latin America,Laptop,4,1205.3,4821.21,3060.86,1760.35
TRX-12758,2025-03-16,North America,Laptop,12,1158.52,13902.28,10044.66,3857.62
TRX-12759,2025-05-17,Europe,Laptop,11,1170.12,12871.3,8667.11,4204.19
TRX-12760,2026-08-25,Latin America,Monitor,7,307.15,2150.08,1446.46,703.62
TRX-12761,2026-02-04,Europe,Monitor,13,309.18,4019.37,2552.79,1466.58
TRX-12762,2026-05-20,Asia Pacific,Smartphone,11,782.34,8605.75,5573.02,3032.73
TRX-12763,2026-05-15,North America,Laptop,8,1184.16,9473.27,6709.5,2763.77
TRX-12764,2026-07-27,Asia Pacific,Laptop,11,1149.32,12642.47,9131.54,3510.93
TRX-12765,2025-05-18,Latin America,Accessories,3,51.07,153.2,57.96,95.24
TRX-12766,2025-02-19,North America,Accessories,2,47.52,95.04,40.19,54.85
